,Date,open,close,low,high,adjclose,volume
38,2010-03-01,9.431428909301758,9.95714282989502,9.431428909301758,9.964285850524902,9.95714282989502,12866700.0
39,2010-03-02,9.998571395874023,9.85428524017334,9.831428527832031,10.0,9.85428524017334,11956700.0
40,2010-03-03,9.447142601013184,9.649999618530273,9.374285697937012,9.770000457763672,9.649999618530273,22049300.0
41,2010-03-04,9.600000381469727,9.715714454650879,9.591428756713867,9.795714378356934,9.715714454650879,7063000.0
42,2010-03-05,9.75,9.664285659790039,9.575714111328125,9.814285278320312,9.664285659790039,9117500.0
43,2010-03-08,9.712857246398926,9.811429023742676,9.688570976257324,9.822856903076172,9.811429023742676,6064100.0
44,2010-03-09,9.742856979370117,9.99142837524414,9.735713958740234,10.192856788635254,9.99142837524414,14179900.0
45,2010-03-10,10.03857135772705,10.182857513427734,10.010000228881836,10.221428871154785,10.182857513427734,7744800.0
46,2010-03-11,10.157142639160156,10.170000076293945,10.061429023742676,10.227143287658691,10.170000076293945,8457400.0
47,2010-03-12,10.021428108215332,9.997142791748047,9.902856826782227,10.071428298950195,9.997142791748047,9369500.0
48,2010-03-15,9.997142791748047,9.942856788635254,9.880000114440918,9.997142791748047,9.942856788635254,7012600.0
49,2010-03-16,9.935714721679688,10.09000015258789,9.935714721679688,10.121428489685059,10.09000015258789,8498000.0
50,2010-03-17,10.128571510314941,10.131428718566895,10.057143211364746,10.248571395874023,10.131428718566895,4390400.0
51,2010-03-18,10.101428985595703,10.077142715454102,10.062856674194336,10.161428451538086,10.077142715454102,3593100.0
52,2010-03-19,10.100000381469727,10.064285278320312,10.010000228881836,10.128571510314941,10.064285278320312,9905700.0
53,2010-03-22,10.050000190734863,10.412857055664062,10.007143020629883,10.428571701049805,10.412857055664062,7216300.0
54,2010-03-23,10.428571701049805,10.422857284545898,10.289999961853027,10.498571395874023,10.422857284545898,4979100.0
55,2010-03-24,10.418571472167969,10.338571548461914,10.321428298950195,10.45285701751709,10.338571548461914,3399900.0
56,2010-03-25,10.382857322692871,10.505714416503906,10.365714073181152,10.714285850524902,10.505714416503906,8349600.0
57,2010-03-26,10.50428581237793,10.614285469055176,10.477143287658691,10.701428413391113,10.614285469055176,5427800.0
58,2010-03-29,10.699999809265137,10.557143211364746,10.521428108215332,10.714285850524902,10.557143211364746,5602100.0
59,2010-03-30,10.699999809265137,10.722857475280762,10.632857322692871,10.807143211364746,10.722857475280762,7662200.0
60,2010-03-31,10.614285469055176,10.534285545349121,10.531428337097168,10.722857475280762,10.534285545349121,5714800.0
61,2010-04-01,10.517143249511719,10.714285850524902,10.517143249511719,10.814285278320312,10.714285850524902,13577200.0
62,2010-04-05,10.79714298248291,11.427143096923828,10.795714378356934,11.437143325805664,11.427143096923828,16663500.0
63,2010-04-06,11.488571166992188,11.90999984741211,11.40571403503418,11.99571418762207,11.90999984741211,27422500.0
64,2010-04-07,11.727143287658691,11.390000343322754,11.314285278320312,11.767143249511719,11.390000343322754,25214700.0
65,2010-04-08,11.324285507202148,11.6899995803833,11.324285507202148,11.714285850524902,11.6899995803833,13912500.0
66,2010-04-09,11.584285736083984,11.774285316467285,11.489999771118164,11.785714149475098,11.774285316467285,11563300.0
67,2010-04-12,11.757143020629883,11.882857322692871,11.649999618530273,11.892857551574707,11.882857322692871,9430400.0
68,2010-04-13,11.89714241027832,12.34000015258789,11.857142448425293,12.378571510314941,12.34000015258789,17424400.0
69,2010-04-14,12.422857284545898,12.510000228881836,12.260000228881836,12.728571891784668,12.510000228881836,18056500.0
70,2010-04-15,12.464285850524902,12.404285430908203,12.214285850524902,12.552857398986816,12.404285430908203,11999400.0
71,2010-04-16,12.351428985595703,12.187143325805664,12.025713920593262,12.414285659790039,12.187143325805664,10971800.0
72,2010-04-19,12.178571701049805,12.114285469055176,11.824285507202148,12.371428489685059,12.114285469055176,13470800.0
73,2010-04-20,12.154285430908203,12.438570976257324,12.122857093811035,12.488571166992188,12.438570976257324,12414500.0
74,2010-04-21,12.635714530944824,12.425714492797852,12.19857120513916,12.714285850524902,12.425714492797852,24311700.0
75,2010-04-22,13.0,14.321428298950195,12.949999809265137,14.64142894744873,14.321428298950195,90442100.0
76,2010-04-23,14.287142753601074,14.247142791748047,13.765714645385742,14.365714073181152,14.247142791748047,29817900.0
77,2010-04-26,14.34857177734375,15.45285701751709,14.34857177734375,15.671428680419922,15.45285701751709,47215000.0
78,2010-04-27,15.010000228881836,14.581428527832031,14.518571853637695,15.15142822265625,14.581428527832031,34263600.0
79,2010-04-28,14.50428581237793,14.19857120513916,13.971428871154785,14.680000305175781,14.19857120513916,22770300.0
80,2010-04-29,14.40142822265625,14.738571166992188,14.19428539276123,14.850000381469727,14.738571166992188,18078200.0
81,2010-04-30,14.835714340209961,14.128571510314941,14.082857131958008,14.838571548461914,14.128571510314941,13059200.0
82,2010-05-03,14.279999732971191,14.569999694824219,14.142857551574707,14.829999923706055,14.569999694824219,13974100.0
83,2010-05-04,14.28857135772705,14.19428539276123,13.978571891784668,14.412857055664062,14.19428539276123,15383900.0
84,2010-05-05,13.930000305175781,14.032856941223145,13.744285583496094,14.527142524719238,14.032856941223145,14749700.0
85,2010-05-06,13.871428489685059,13.85285758972168,12.857142448425293,14.427143096923828,13.85285758972168,24448900.0
86,2010-05-07,13.857142448425293,13.012857437133789,12.918571472167969,14.285714149475098,13.012857437133789,25908400.0
87,2010-05-10,13.747142791748047,13.928571701049805,13.572856903076172,13.994285583496094,13.928571701049805,18567500.0
88,2010-05-11,13.664285659790039,14.260000228881836,13.654285430908203,14.592857360839844,14.260000228881836,23100700.0
89,2010-05-12,14.527142524719238,15.404285430908203,14.489999771118164,15.415714263916016,15.404285430908203,27244700.0
90,2010-05-13,15.492856979370117,15.715714454650879,15.315713882446289,17.071428298950195,15.715714454650879,71549800.0
91,2010-05-14,15.071428298950195,14.365714073181152,14.289999961853027,15.138571739196777,14.365714073181152,34964300.0
92,2010-05-17,14.49571418762207,15.192856788635254,14.472857475280762,15.291428565979004,15.192856788635254,31577700.0
93,2010-05-18,15.05571460723877,14.572856903076172,14.371428489685059,15.390000343322754,14.572856903076172,27498100.0
94,2010-05-19,14.434286117553711,14.372857093811035,13.908571243286133,14.927143096923828,14.372857093811035,22927100.0
95,2010-05-20,13.821428298950195,13.569999694824219,13.284285545349121,13.99571418762207,13.569999694824219,28922600.0
96,2010-05-21,13.061429023742676,14.210000038146973,12.972857475280762,14.284285545349121,14.210000038146973,30009000.0
97,2010-05-24,14.482856750488281,14.517143249511719,14.287142753601074,14.908571243286133,14.517143249511719,18433100.0
98,2010-05-25,13.928571701049805,15.0,13.857142448425293,15.0,15.0,23362500.0
99,2010-05-26,15.350000381469727,14.971428871154785,14.79714298248291,15.54714298248291,14.971428871154785,33401900.0
100,2010-05-27,15.428571701049805,15.55142879486084,15.071428298950195,15.569999694824219,15.55142879486084,19626600.0
101,2010-05-28,15.552857398986816,15.878571510314941,15.45714282989502,16.277143478393555,15.878571510314941,28188300.0
102,2010-06-01,15.60857105255127,15.327142715454102,15.29714298248291,15.882857322692871,15.327142715454102,15894900.0
103,2010-06-02,15.557143211364746,15.825714111328125,14.970000267028809,15.865714073181152,15.825714111328125,18494000.0
104,2010-06-03,15.99142837524414,15.978571891784668,15.701428413391113,16.381427764892578,15.978571891784668,18261600.0
105,2010-06-04,15.697142601013184,15.682857513427734,15.3628568649292,16.385713577270508,15.682857513427734,21744100.0
106,2010-06-07,15.685714721679688,15.59428596496582,15.321428298950195,16.177143096923828,15.59428596496582,26215700.0
107,2010-06-08,15.867142677307129,15.761428833007812,15.328571319580078,16.071428298950195,15.761428833007812,24122700.0
108,2010-06-09,16.139999389648438,16.489999771118164,16.031429290771484,16.838571548461914,16.489999771118164,39731300.0
109,2010-06-10,16.860000610351562,16.95142936706543,16.624286651611328,17.125713348388672,16.95142936706543,24768100.0
110,2010-06-11,16.78285789489746,17.24142837524414,16.657142639160156,17.364286422729492,17.24142837524414,28693700.0
111,2010-06-14,17.628570556640625,18.11571502685547,17.542856216430664,18.280000686645508,18.11571502685547,34783000.0
112,2010-06-15,17.85714340209961,17.64285659790039,17.461427688598633,17.88428497314453,17.64285659790039,31710700.0
113,2010-06-16,17.542856216430664,17.809999465942383,17.145713806152344,18.0,17.809999465942383,30639700.0
114,2010-06-17,17.935714721679688,17.979999542236328,17.77142906188965,18.257143020629883,17.979999542236328,18610900.0
115,2010-06-18,17.989999771118164,18.059999465942383,17.788572311401367,18.157142639160156,18.059999465942383,17446100.0
116,2010-06-21,18.005714416503906,16.998571395874023,16.77142906188965,18.100000381469727,16.998571395874023,26078500.0
117,2010-06-22,17.07428550720215,16.632856369018555,16.297142028808594,17.200000762939453,16.632856369018555,27733300.0
118,2010-06-23,16.821428298950195,16.82428550720215,16.288572311401367,17.0,16.82428550720215,14732900.0
119,2010-06-24,16.6971435546875,16.464284896850586,16.37285804748535,16.837142944335938,16.464284896850586,13636700.0
120,2010-06-25,16.48714256286621,16.854286193847656,16.071428298950195,16.945714950561523,16.854286193847656,18129300.0
121,2010-06-28,16.952857971191406,16.801427841186523,16.60285758972168,17.125713348388672,16.801427841186523,11553500.0
122,2010-06-29,16.488571166992188,16.082857131958008,16.010000228881836,16.547142028808594,16.082857131958008,20429500.0
123,2010-06-30,15.712857246398926,15.521428108215332,15.427143096923828,16.18428611755371,15.521428108215332,26104400.0
124,2010-07-01,15.54285717010498,15.665714263916016,14.752857208251953,15.779999732971191,15.665714263916016,22759800.0
125,2010-07-02,15.808571815490723,15.29714298248291,15.185714721679688,15.920000076293945,15.29714298248291,11218200.0
126,2010-07-06,15.628571510314941,15.324285507202148,15.184286117553711,15.915714263916016,15.324285507202148,15773800.0
127,2010-07-07,15.545714378356934,16.927143096923828,15.325714111328125,16.928571701049805,16.927143096923828,28483700.0
128,2010-07-08,17.145713806152344,16.711427688598633,16.45571517944336,17.535715103149414,16.711427688598633,26282900.0
129,2010-07-09,16.597143173217773,16.790000915527344,16.325714111328125,16.834285736083984,16.790000915527344,12726000.0
130,2010-07-12,16.850000381469727,17.054285049438477,16.72857093811035,17.214284896850586,17.054285049438477,13410600.0
131,2010-07-13,17.345714569091797,17.2742862701416,16.83571434020996,17.387142181396484,17.2742862701416,17581200.0
132,2010-07-14,17.21714210510254,17.571428298950195,17.014286041259766,17.714284896850586,17.571428298950195,13643700.0
133,2010-07-15,17.381427764892578,17.301427841186523,17.034286499023438,17.464284896850586,17.301427841186523,15295700.0
134,2010-07-16,17.242856979370117,16.912857055664062,16.821428298950195,17.28285789489746,16.912857055664062,14473200.0
135,2010-07-19,16.82428550720215,16.985713958740234,16.450000762939453,17.161428451538086,16.985713958740234,13239100.0
136,2010-07-20,16.735713958740234,17.198572158813477,16.364286422729492,17.27142906188965,17.198572158813477,17623900.0
137,2010-07-21,17.435714721679688,17.092857360839844,16.98285675048828,17.657142639160156,17.092857360839844,33055400.0
138,2010-07-22,15.642857551574707,14.794285774230957,14.535714149475098,16.067142486572266,14.794285774230957,95617900.0
139,2010-07-23,14.997142791748047,15.385714530944824,14.601428985595703,15.535714149475098,15.385714530944824,33507600.0
140,2010-07-26,15.501428604125977,14.684286117553711,14.50857162475586,15.569999694824219,14.684286117553711,32959500.0
141,2010-07-27,15.0,14.869999885559082,14.64714241027832,15.065713882446289,14.869999885559082,22699600.0
142,2010-07-28,14.827142715454102,14.329999923706055,14.242856979370117,14.908571243286133,14.329999923706055,34626900.0
143,2010-07-29,14.359999656677246,14.002857208251953,13.618571281433105,14.449999809265137,14.002857208251953,35392700.0
144,2010-07-30,14.24142837524414,14.649999618530273,14.077142715454102,14.739999771118164,14.649999618530273,30704800.0
145,2010-08-02,14.859999656677246,14.554286003112793,14.424285888671875,15.0,14.554286003112793,24295600.0
146,2010-08-03,14.437143325805664,14.915714263916016,14.10428524017334,14.96142864227295,14.915714263916016,30139200.0
147,2010-08-04,14.99571418762207,15.447142601013184,14.95714282989502,15.5,15.447142601013184,24243100.0
148,2010-08-05,15.318571090698242,15.789999961853027,15.071428298950195,15.814285278320312,15.789999961853027,24296300.0
149,2010-08-06,15.527142524719238,16.902856826782227,15.411428451538086,16.964284896850586,16.902856826782227,48693400.0
150,2010-08-09,16.85714340209961,16.700000762939453,16.37285804748535,16.992856979370117,16.700000762939453,21420000.0
151,2010-08-10,16.200000762939453,17.858572006225586,16.171428680419922,18.068571090698242,17.858572006225586,90987400.0
152,2010-08-11,17.431428909301758,18.067142486572266,17.33571434020996,18.345714569091797,18.067142486572266,71350300.0
153,2010-08-12,17.77857208251953,19.007143020629883,17.71714210510254,19.114286422729492,19.007143020629883,71959300.0
154,2010-08-13,18.917142868041992,18.894285202026367,18.610000610351562,19.195714950561523,18.894285202026367,47224800.0
155,2010-08-16,18.805713653564453,19.60285758972168,18.66857147216797,19.700000762939453,19.60285758972168,42668500.0
156,2010-08-17,19.928571701049805,18.99571418762207,18.935714721679688,20.128570556640625,18.99571418762207,59518900.0
157,2010-08-18,18.428571701049805,17.957143783569336,17.90571403503418,18.592857360839844,17.957143783569336,59725400.0
158,2010-08-19,17.678571701049805,18.31999969482422,17.65571403503418,18.538572311401367,18.31999969482422,46575900.0
159,2010-08-20,18.239999771118164,18.56571388244629,18.215713500976562,18.68000030517578,18.56571388244629,24221400.0
160,2010-08-23,18.64285659790039,18.128570556640625,18.071428298950195,18.92571449279785,18.128570556640625,26871600.0
161,2010-08-24,17.940000534057617,17.325714111328125,17.29142951965332,17.950000762939453,17.325714111328125,36478400.0
162,2010-08-25,17.144285202026367,17.75,17.092857360839844,17.837142944335938,17.75,20053600.0
163,2010-08-26,17.984285354614258,17.977142333984375,17.768571853637695,18.244285583496094,17.977142333984375,28499100.0
164,2010-08-27,18.049999237060547,18.014286041259766,17.554285049438477,18.2257137298584,18.014286041259766,21134400.0
165,2010-08-30,17.89285659790039,17.58571434020996,17.510000228881836,17.957143783569336,17.58571434020996,18643100.0
166,2010-08-31,17.408571243286133,17.931428909301758,17.40142822265625,18.135713577270508,17.931428909301758,24219300.0
167,2010-09-01,18.695714950561523,19.272857666015625,18.444286346435547,19.464284896850586,19.272857666015625,58268000.0
168,2010-09-02,19.185714721679688,19.714284896850586,18.944286346435547,19.797142028808594,19.714284896850586,36800400.0
169,2010-09-03,20.0,19.78285789489746,19.72142791748047,20.35714340209961,19.78285789489746,34800500.0
170,2010-09-07,19.70142936706543,20.255714416503906,19.657142639160156,20.421428680419922,20.255714416503906,32400200.0
171,2010-09-08,20.51285743713379,20.85714340209961,20.48285675048828,21.105714797973633,20.85714340209961,38980200.0
172,2010-09-09,21.185714721679688,20.81142807006836,20.685714721679688,21.391427993774414,20.81142807006836,27959400.0
173,2010-09-10,20.9471435546875,20.8799991607666,20.628570556640625,20.981428146362305,20.8799991607666,18475100.0
174,2010-09-13,21.34428596496582,21.13428497314453,21.0,21.421428680419922,21.13428497314453,23407300.0
175,2010-09-14,21.10285758972168,20.950000762939453,20.871429443359375,21.270000457763672,20.950000762939453,20414100.0
176,2010-09-15,20.941429138183594,20.445714950561523,20.374286651611328,20.941429138183594,20.445714950561523,24116400.0
177,2010-09-16,20.39285659790039,20.071428298950195,20.018571853637695,20.5,20.071428298950195,28531300.0
178,2010-09-17,20.34000015258789,20.06571388244629,20.002857208251953,20.350000381469727,20.06571388244629,23191000.0
179,2010-09-20,20.285715103149414,20.412857055664062,20.002857208251953,20.571428298950195,20.412857055664062,37009000.0
180,2010-09-21,20.5,21.02857208251953,20.444286346435547,21.22857093811035,21.02857208251953,32460400.0
181,2010-09-22,21.440000534057617,22.41857147216797,21.328571319580078,22.424285888671875,22.41857147216797,62444900.0
182,2010-09-23,22.68000030517578,22.924285888671875,22.631427764892578,23.38857078552246,22.924285888671875,81991000.0
183,2010-09-24,23.445714950561523,23.1728572845459,23.0,23.874286651611328,23.1728572845459,65331000.0
184,2010-09-27,22.928571701049805,23.56999969482422,22.768571853637695,23.73714256286621,23.56999969482422,41696900.0
185,2010-09-28,23.549999237060547,23.12285804748535,22.784286499023438,23.56999969482422,23.12285804748535,38302600.0
186,2010-09-29,22.912857055664062,24.375713348388672,22.88857078552246,24.39285659790039,24.375713348388672,54484500.0
187,2010-09-30,24.549999237060547,23.165714263916016,23.125713348388672,24.91428565979004,23.165714263916016,72002700.0
188,2010-10-01,22.94285774230957,22.09428596496582,21.972856521606445,22.957143783569336,22.09428596496582,58912700.0
189,2010-10-04,21.860000610351562,22.341428756713867,21.652856826782227,22.68428611755371,22.341428756713867,47406800.0
190,2010-10-05,22.785715103149414,22.308570861816406,22.030000686645508,22.858572006225586,22.308570861816406,41052900.0
191,2010-10-06,22.06999969482422,21.46714210510254,21.20857048034668,22.678571701049805,21.46714210510254,47487300.0
192,2010-10-07,21.5242862701416,21.632856369018555,21.26285743713379,22.01285743713379,21.632856369018555,28767900.0
193,2010-10-08,21.719999313354492,21.37714195251465,21.149999618530273,21.85714340209961,21.37714195251465,24377500.0
194,2010-10-11,21.534286499023438,21.95571517944336,21.461427688598633,22.354286193847656,21.95571517944336,28622300.0
195,2010-10-12,21.959999084472656,22.198572158813477,21.644285202026367,22.261428833007812,22.198572158813477,25449200.0
196,2010-10-13,22.58571434020996,22.087142944335938,22.001428604125977,22.785715103149414,22.087142944335938,22960700.0
197,2010-10-14,21.98714256286621,21.825714111328125,21.648571014404297,22.394285202026367,21.825714111328125,21929600.0
198,2010-10-15,21.932857513427734,22.24571418762207,21.722856521606445,22.261428833007812,22.24571418762207,24075100.0
199,2010-10-18,22.34428596496582,21.85714340209961,21.71714210510254,22.378570556640625,21.85714340209961,19976600.0
200,2010-10-19,21.472856521606445,21.332857131958008,21.049999237060547,21.775714874267578,21.332857131958008,25627700.0
201,2010-10-20,21.428571701049805,21.878570556640625,21.14285659790039,22.252857208251953,21.878570556640625,63282100.0
202,2010-10-21,24.219999313354492,24.670000076293945,23.797142028808594,24.99142837524414,24.670000076293945,111769000.0
203,2010-10-22,23.871429443359375,24.014286041259766,23.70571517944336,24.497142791748047,24.014286041259766,49298900.0
204,2010-10-25,24.17571449279785,23.834285736083984,23.579999923706055,24.264286041259766,23.834285736083984,25864300.0
205,2010-10-26,23.871429443359375,25.374286651611328,23.864286422729492,25.65142822265625,25.374286651611328,73645600.0
206,2010-10-27,25.614286422729492,25.5,25.079999923706055,26.391427993774414,25.5,64831200.0
207,2010-10-28,25.571428298950195,25.100000381469727,24.72142791748047,25.60285758972168,25.100000381469727,26392100.0
208,2010-10-29,24.99142837524414,24.795713424682617,24.18857192993164,25.114286422729492,24.795713424682617,41610800.0
209,2010-11-01,24.850000381469727,23.90999984741211,23.671428680419922,24.85714340209961,23.90999984741211,34553400.0
210,2010-11-02,23.812856674194336,24.515714645385742,23.79428482055664,24.768571853637695,24.515714645385742,38203200.0
211,2010-11-03,24.662857055664062,24.494285583496094,24.14714241027832,24.862857818603516,24.494285583496094,27377000.0
212,2010-11-04,24.764286041259766,23.974285125732422,23.799999237060547,24.775714874267578,23.974285125732422,41218800.0
213,2010-11-05,24.40571403503418,24.014286041259766,23.837142944335938,24.415714263916016,24.014286041259766,21994000.0
214,2010-11-08,23.832857131958008,24.161428451538086,23.608572006225586,24.362857818603516,24.161428451538086,28799400.0
215,2010-11-09,24.25,24.351428985595703,24.202857971191406,24.985713958740234,24.351428985595703,40275900.0
216,2010-11-10,24.285715103149414,25.26714324951172,24.092857360839844,25.322856903076172,25.26714324951172,38518900.0
217,2010-11-11,24.988571166992188,25.020000457763672,24.792856216430664,25.527143478393555,25.020000457763672,29417500.0
218,2010-11-12,24.941429138183594,24.714284896850586,24.299999237060547,25.270000457763672,24.714284896850586,29166900.0
219,2010-11-15,24.56142807006836,24.042856216430664,23.954286575317383,24.79142951965332,24.042856216430664,31976700.0
220,2010-11-16,23.822856903076172,23.628570556640625,23.367143630981445,24.17571449279785,23.628570556640625,27365800.0
221,2010-11-17,23.530000686645508,23.81142807006836,23.431428909301758,24.072856903076172,23.81142807006836,18810400.0
222,2010-11-18,24.227142333984375,24.047142028808594,24.002857208251953,24.399999618530273,24.047142028808594,17776500.0
223,2010-11-19,24.051427841186523,24.719999313354492,23.972856521606445,24.75,24.719999313354492,22594600.0
224,2010-11-22,25.867143630981445,26.902856826782227,25.85714340209961,26.957143783569336,26.902856826782227,71804600.0
225,2010-11-23,26.604286193847656,26.81571388244629,26.5771427154541,27.44285774230957,26.81571388244629,47708500.0
226,2010-11-24,27.272857666015625,26.96714210510254,26.68857192993164,27.404285430908203,26.96714210510254,28202300.0
227,2010-11-26,26.907142639160156,27.41428565979004,26.828571319580078,27.497142791748047,27.41428565979004,21292600.0
228,2010-11-29,27.715713500976562,28.417142868041992,27.5,28.571428298950195,28.417142868041992,49387800.0
229,2010-11-30,28.285715103149414,29.41428565979004,27.935714721679688,29.542856216430664,29.41428565979004,83170500.0
230,2010-12-01,29.68857192993164,28.591428756713867,28.26714324951172,29.891427993774414,28.591428756713867,74986800.0
231,2010-12-02,27.747142791748047,27.631427764892578,27.334285736083984,28.064285278320312,27.631427764892578,59782800.0
232,2010-12-03,27.81571388244629,26.492856979370117,26.371429443359375,27.885713577270508,26.492856979370117,62869800.0
233,2010-12-06,26.70142936706543,27.63857078552246,26.612857818603516,27.667142868041992,27.63857078552246,47777100.0
234,2010-12-07,28.178571701049805,27.11571502685547,27.072856903076172,28.485713958740234,27.11571502685547,49305200.0
235,2010-12-08,26.444286346435547,26.889999389648438,25.912857055664062,26.927143096923828,26.889999389648438,73343900.0
236,2010-12-09,27.14285659790039,27.292856216430664,26.51285743713379,27.448572158813477,27.292856216430664,47335400.0
237,2010-12-10,28.1971435546875,27.804285049438477,27.5,28.281429290771484,27.804285049438477,47511800.0
238,2010-12-13,27.507143020629883,26.257143020629883,26.071428298950195,27.515714645385742,26.257143020629883,50047200.0
239,2010-12-14,25.87714195251465,25.492856979370117,25.301427841186523,26.100000381469727,25.492856979370117,63529900.0
240,2010-12-15,25.465713500976562,25.5,25.079999923706055,25.917142868041992,25.5,44511600.0
241,2010-12-16,25.507143020629883,25.950000762939453,25.47142791748047,26.104286193847656,25.950000762939453,34080900.0
242,2010-12-17,26.15142822265625,25.71714210510254,25.65571403503418,26.35714340209961,25.71714210510254,103407500.0
243,2010-12-20,25.828571319580078,25.435714721679688,25.219999313354492,25.864286422729492,25.435714721679688,32995900.0
244,2010-12-21,25.809999465942383,26.605714797973633,25.644285202026367,26.644285202026367,26.605714797973633,40583900.0
245,2010-12-22,26.731428146362305,26.47857093811035,26.371429443359375,27.108572006225586,26.47857093811035,29177400.0
246,2010-12-23,26.48285675048828,26.368572235107422,25.935714721679688,26.484285354614258,26.368572235107422,21014700.0
247,2010-12-27,25.735713958740234,25.715713500976562,25.394285202026367,25.834285736083984,25.715713500976562,26189100.0
248,2010-12-28,25.59000015258789,26.238571166992188,25.502857208251953,26.338571548461914,26.238571166992188,27215300.0
249,2010-12-29,26.292856216430664,25.752857208251953,25.739999771118164,26.35714340209961,25.752857208251953,19399100.0
250,2010-12-30,25.714284896850586,25.685714721679688,25.531429290771484,25.764286041259766,25.685714721679688,14743400.0
251,2010-12-31,25.578571319580078,25.100000381469727,25.075714111328125,25.677143096923828,25.100000381469727,21562800.0
252,2011-01-03,25.0,25.48714256286621,24.785715103149414,25.838571548461914,25.48714256286621,39956000.0
253,2011-01-04,25.907142639160156,25.90999984741211,25.469999313354492,26.41428565979004,25.90999984741211,44065700.0
254,2011-01-05,25.878570556640625,25.67571449279785,25.530000686645508,26.112857818603516,25.67571449279785,31799600.0
